feature,importance
stories and tough,1.0690233420707074e-16
that is brilliantly,1.0690233420707074e-16
pitiful,1.0690233420707074e-16
uneven with too,1.0690233420707074e-16
intelligent and,1.0690233420707074e-16
of subtlety despite,1.0690233420707074e-16
spiritual complexities of,1.0690233420707074e-16
spiritual complexities,1.0690233420707074e-16
film narrative,1.0690233420707074e-16
of timely,1.0690233420707074e-16
of timely and,1.0690233420707074e-16
pitiful stories,1.0690233420707074e-16
movie dormant,1.0690233420707074e-16
pitiful stories and,1.0690233420707074e-16
tenebrously,1.0690233420707074e-16
the film mature,1.0690233420707074e-16
poignant drama,1.0690233420707074e-16
the film narrative,1.0690233420707074e-16
poignant drama that,1.0690233420707074e-16
the reviews of,1.0690233420707074e-16
tenebrously shot however,1.0690233420707074e-16
mature and,1.0690233420707074e-16
sunshine,1.0690233420707074e-16
tenebrously shot,1.0690233420707074e-16
storylines and lack,1.0690233420707074e-16
the movie dormant,1.0690233420707074e-16
movie dormant beauty,1.0690233420707074e-16
the cinematography,1.0668549377257364e-16
engaging and,1.0668549377257364e-16
engaging and informative,1.0668549377257364e-16
own voice,1.0657707355532509e-16
unique narrative campy,1.0657707355532509e-16
voice as director,1.0657707355532509e-16
sharni vinson is,1.0657707355532509e-16
unique narrative,1.0657707355532509e-16
patrick the,1.0657707355532509e-16
boring and,1.0657707355532509e-16
boring,1.0657707355532509e-16
pino donaggio it,1.0657707355532509e-16
text describes horror,1.0657707355532509e-16
often hurts itself,1.0657707355532509e-16
own voice as,1.0657707355532509e-16
on horror,1.0657707355532509e-16
that it often,1.0657707355532509e-16
narrative campy,1.0657707355532509e-16
on horror elements,1.0657707355532509e-16
often hurts,1.0657707355532509e-16
which is remake,1.0657707355532509e-16
sharni vinson,1.0657707355532509e-16
vinson is highly,1.0657707355532509e-16
the original australian,1.0657707355532509e-16
original australian,1.0657707355532509e-16
patrick the film,1.0657707355532509e-16
sharni,1.0657707355532509e-16
of sharni,1.0657707355532509e-16
voice as,1.0657707355532509e-16
vinson is,1.0657707355532509e-16
of sharni vinson,1.0657707355532509e-16
original australian horror,1.0657707355532509e-16
original with focus,1.0657707355532509e-16
narrative campy elements,1.0657707355532509e-16
performance of sharni,1.0657707355532509e-16
vinson,1.0657707355532509e-16
film but one,1.0657707355532509e-16
one that fails,1.0657707355532509e-16
critics note that,1.0646865333807654e-16
critics note,1.0646865333807654e-16
some critics note,1.0646865333807654e-16
relationship with teenager,1.0625181290357943e-16
sanchez,1.0625181290357943e-16
relationship with,1.0625181290357943e-16
teenager,1.0625181290357943e-16
jason,1.0625181290357943e-16
jason sanchez,1.0625181290357943e-16
by evan,1.0625181290357943e-16
by evan rachel,1.0625181290357943e-16
carlos,1.0625181290357943e-16
carlos and,1.0625181290357943e-16
carlos and jason,1.0625181290357943e-16
and jason sanchez,1.0625181290357943e-16
and jason,1.0625181290357943e-16
with teenager,1.0625181290357943e-16
to be uneven,1.0581813203458523e-16
script is,1.0581813203458523e-16
be uneven,1.0581813203458523e-16
be uneven with,1.0581813203458523e-16
performance by evan,1.0581813203458523e-16
is psychological thriller,1.0581813203458523e-16
for being humorless,1.0581813203458523e-16
and direction,1.0581813203458523e-16
direction are,1.0581813203458523e-16
the script is,1.0581813203458523e-16
film allure is,1.0581813203458523e-16
psychological thriller,1.0581813203458523e-16
uneven with,1.0581813203458523e-16
and direction are,1.0581813203458523e-16
allure is psychological,1.0581813203458523e-16
uneven,1.0581813203458523e-16
being humorless,1.0581813203458523e-16
friend,1.0516761073109393e-16
affecting,1.0516761073109393e-16
do,1.0516761073109393e-16
craft,1.0495077029659683e-16
the film director,1.0451708942760263e-16
film director,1.0451708942760263e-16
questionable,1.0408340855860843e-16
film is seen,1.0408340855860843e-16
horror film but,1.0397498834135988e-16
film but,1.0397498834135988e-16
and enjoyable,1.0332446703786857e-16
overall they,1.0234868508263162e-16
overall they praise,1.0234868508263162e-16
live up,1.0234868508263162e-16
live up to,1.0234868508263162e-16
but overall they,1.0234868508263162e-16
up to,1.0234868508263162e-16
the role of,1.0221315981107093e-16
role of,1.0221315981107093e-16
reviews are generally,1.0213184464813452e-16
generally positive praising,1.0213184464813452e-16
divorce,1.0191500421363742e-16
marital,1.0191500421363742e-16
movie handling,1.0169816377914032e-16
movie lead performance,1.0169816377914032e-16
the movie lead,1.0169816377914032e-16
with it,1.0169816377914032e-16
movie lead,1.0169816377914032e-16
unsettling film,1.0169816377914032e-16
unsettling film that,1.0169816377914032e-16
is often criticized,1.0169816377914032e-16
movie follows laura,1.0169816377914032e-16
that requires,1.0169816377914032e-16
which has dire,1.0169816377914032e-16
the movie handling,1.0169816377914032e-16
which has,1.0169816377914032e-16
superficial and,1.0169816377914032e-16
viewers to,1.0169816377914032e-16
that requires viewers,1.0169816377914032e-16
viewers to be,1.0169816377914032e-16
superficial,1.0169816377914032e-16
movie handling of,1.0169816377914032e-16
willing to fully,1.0169816377914032e-16
of dependency,1.0169816377914032e-16
well explored,1.0169816377914032e-16
often criticized for,1.0169816377914032e-16
often criticized,1.0169816377914032e-16
wood is praised,1.0169816377914032e-16
wood is,1.0169816377914032e-16
well explored but,1.0169816377914032e-16
of dependency and,1.0169816377914032e-16
teenager which has,1.0169816377914032e-16
melodramatic overall allure,1.0169816377914032e-16
melodramatic overall,1.0169816377914032e-16
teenager which,1.0169816377914032e-16
with teenager which,1.0169816377914032e-16
finding,1.0148132334464322e-16
the issue,1.0148132334464322e-16
for those,1.0148132334464322e-16
the genre,1.0104764247564901e-16
reviews are overwhelmingly,1.0104764247564901e-16
during the,1.0104764247564901e-16
critics praising its,1.0018028073766061e-16
overall the documentary,1.0012607062903633e-16
somewhat,1.0007186052041206e-16
reception,9.974659986866641e-17
reception is,9.974659986866641e-17
reception is mixed,9.974659986866641e-17
its reception is,9.974659986866641e-17
its reception,9.974659986866641e-17
but its reception,9.974659986866641e-17
is mixed with,9.974659986866641e-17
to those,9.974659986866641e-17
handed,9.8879238130678e-17
showcasing,9.885213307636587e-17
authenticity,9.817450671856243e-17
documentary titled,9.80118763926896e-17
seen as thought,9.6710833785707e-17
footage contemporary,9.6710833785707e-17
footage contemporary interviews,9.6710833785707e-17
contemporary interviews and,9.6710833785707e-17
voice over,9.6710833785707e-17
contemporary interviews,9.6710833785707e-17
voice over narration,9.6710833785707e-17
public,9.6710833785707e-17
interviews and,9.6710833785707e-17
quite,9.6710833785707e-17
interviews and voice,9.6710833785707e-17
over narration,9.6710833785707e-17
work the,9.6710833785707e-17
archival footage contemporary,9.6710833785707e-17
with too,9.6710833785707e-17
and voice over,9.6710833785707e-17
and work the,9.6710833785707e-17
as thought provoking,9.6710833785707e-17
as thought,9.6710833785707e-17
and voice,9.6710833785707e-17
the 1982,9.64939933512099e-17
the 1982 film,9.64939933512099e-17
comic,9.638557313396134e-17
finding it,9.606031248221569e-17
focus,9.540979117872439e-17
high,9.540979117872439e-17
antiwar activist historian,9.497611030973019e-17
introduction to zinn,9.497611030973019e-17
historian and author,9.497611030973019e-17
author,9.497611030973019e-17
damon,9.497611030973019e-17
and author,9.497611030973019e-17
activist historian and,9.497611030973019e-17
matt damon,9.497611030973019e-17
activist historian,9.497611030973019e-17
matt,9.497611030973019e-17
top,9.492190020110591e-17
the top,9.492190020110591e-17
over the top,9.492190020110591e-17
over the,9.492190020110591e-17
however the,9.427137889761461e-17
depiction of,9.410874857174178e-17
an important,9.410874857174178e-17
depiction,9.410874857174178e-17
various opinions and,9.367506770274758e-17
contains various opinions,9.367506770274758e-17
opinions and,9.367506770274758e-17
repetitive,9.367506770274758e-17
characters are,9.324138683375338e-17
68 kill,9.283481101907132e-17
conventions,9.283481101907132e-17
68,9.283481101907132e-17
kill,9.283481101907132e-17
critics appreciating,9.280770596475918e-17
others finding,9.280770596475918e-17
and others,9.280770596475918e-17
and others finding,9.280770596475918e-17
some critics appreciating,9.280770596475918e-17
underdeveloped,9.280770596475918e-17
flat,9.259086553026208e-17
during,9.23198149871407e-17
work,9.194034422677078e-17
writing,9.183192400952223e-17
also noted,9.107298248878237e-17
for those who,9.042246118529107e-17
who are interested,9.042246118529107e-17
are interested,9.042246118529107e-17
are interested in,9.042246118529107e-17
writing is,9.004299042492114e-17
engaging comedy,9.004299042492114e-17
and unimaginative,9.004299042492114e-17
painful catharsis and,9.004299042492114e-17
painful catharsis,9.004299042492114e-17
overshadowed,9.004299042492114e-17
midler are criticized,9.004299042492114e-17
midler are,9.004299042492114e-17
it is compared,9.004299042492114e-17
overshadowed by,9.004299042492114e-17
overshadowed by the,9.004299042492114e-17
the actors particularly,9.004299042492114e-17
of allen usual,9.004299042492114e-17
triumph some,9.004299042492114e-17
some funny,9.004299042492114e-17
movie scenes from,9.004299042492114e-17
movie scenes,9.004299042492114e-17
some reviews also,9.004299042492114e-17
the writing is,9.004299042492114e-17
the writing,9.004299042492114e-17
movie is seen,9.004299042492114e-17
movie is continuation,9.004299042492114e-17
movie is comedy,9.004299042492114e-17
some funny moments,9.004299042492114e-17
of the actors,9.004299042492114e-17
moments but the,9.004299042492114e-17
triumph some reviews,9.004299042492114e-17
writing is ordinary,9.004299042492114e-17
work with,9.004299042492114e-17
work with other,9.004299042492114e-17
which is compared,9.004299042492114e-17
unimaginative the,9.004299042492114e-17
unimaginative the performances,9.004299042492114e-17
peculiar but engaging,9.004299042492114e-17
peculiar but,9.004299042492114e-17
peculiar,9.004299042492114e-17
particularly woody allen,9.004299042492114e-17
the movie scenes,9.004299042492114e-17
particularly woody,9.004299042492114e-17
with other,9.004299042492114e-17
with oneself,9.004299042492114e-17
usual style,9.004299042492114e-17
usual,9.004299042492114e-17
oneself the,9.004299042492114e-17
oneself the reviews,9.004299042492114e-17
with other actors,9.004299042492114e-17
with oneself the,9.004299042492114e-17
other actors overall,9.004299042492114e-17
oneself,9.004299042492114e-17
other actors,9.004299042492114e-17
ordinary,9.004299042492114e-17
ordinary and,9.004299042492114e-17
ordinary and unimaginative,9.004299042492114e-17
should have,9.004299042492114e-17
should have been,9.004299042492114e-17
usual style and,9.004299042492114e-17
the film flaws,9.004299042492114e-17
as classic,8.977193988179977e-17
depth and,8.933825901280557e-17
loss,8.933825901280557e-17
argue that it,8.890457814381136e-17
the role,8.890457814381136e-17
the topic,8.847089727481716e-17
cooper performance,8.847089727481716e-17
horror film,8.847089727481716e-17
issue,8.847089727481716e-17
can,8.847089727481716e-17
is appreciated,8.803721640582296e-17
battle,8.803721640582296e-17
well made,8.760353553682876e-17
lacking in,8.760353553682876e-17
three,8.760353553682876e-17
significant,8.716985466783456e-17
thriller that explores,8.695301423333746e-17
underdeveloped storylines and,8.673617379884035e-17
ethical and spiritual,8.673617379884035e-17
and spiritual,8.673617379884035e-17
allows,8.673617379884035e-17
the ethical and,8.673617379884035e-17
spiritual,8.673617379884035e-17
exploring the,8.673617379884035e-17
ethical and,8.673617379884035e-17
storylines and,8.673617379884035e-17
the ethical,8.673617379884035e-17
exploring the ethical,8.673617379884035e-17
is fascinating and,8.673617379884035e-17
is fascinating,8.673617379884035e-17
film is must,8.673617379884035e-17
series of reviews,8.651933336434325e-17
actor,8.651933336434325e-17
series of,8.651933336434325e-17
is series,8.651933336434325e-17
is series of,8.651933336434325e-17
text is series,8.651933336434325e-17
find it disappointing,8.630249292984615e-17
it disappointing and,8.630249292984615e-17
and jazz music,8.586881206085195e-17
jazz music,8.586881206085195e-17
and jazz,8.586881206085195e-17
in 20th,8.565197162635485e-17
influential figure in,8.565197162635485e-17
for its even,8.565197162635485e-17
in 20th century,8.565197162635485e-17
influential figure,8.565197162635485e-17
overall boogie,8.565197162635485e-17
impact of,8.565197162635485e-17
and influential figure,8.565197162635485e-17
the life and,8.565197162635485e-17
legacy on,8.565197162635485e-17
20th century politics,8.565197162635485e-17
century politics,8.565197162635485e-17
its even,8.565197162635485e-17
and the impact,8.565197162635485e-17
overall boogie man,8.565197162635485e-17
strategies,8.565197162635485e-17
figure in 20th,8.565197162635485e-17
figure in,8.565197162635485e-17
the impact,8.565197162635485e-17
the impact of,8.565197162635485e-17
robert,8.55435514091063e-17
movie is praised,8.543513119185775e-17
highlight the,8.521829075736065e-17
avoiding,8.500145032286355e-17
some reviewers also,8.500145032286355e-17
its impact,8.500145032286355e-17
stunning,8.481171494267858e-17
overall the movie,8.456776945386935e-17
to find,8.456776945386935e-17
approach to,8.413408858487514e-17
memorable performances particularly,8.413408858487514e-17
memorable performances,8.413408858487514e-17
memorable animation as,8.413408858487514e-17
memorable animation,8.413408858487514e-17
particularly from audrey,8.413408858487514e-17
and memorable,8.413408858487514e-17
adaptation of the,8.413408858487514e-17
and the characters,8.402566836762659e-17
for his,8.348356728138384e-17
central,8.326672684688674e-17
by,8.326672684688674e-17
failing to,8.326672684688674e-17
failing,8.326672684688674e-17
who is,8.315830662963819e-17
fine,8.261620554339544e-17
is also noted,8.239936510889834e-17
also noted for,8.239936510889834e-17
audiences,8.239936510889834e-17
unengaging thriller that,8.229094489164979e-17
unengaging thriller,8.229094489164979e-17
challenge,8.218252467440124e-17
bad taste,8.196568423990414e-17
budget craft,8.196568423990414e-17
low budget craft,8.196568423990414e-17
its low budget,8.196568423990414e-17
charisma and,8.164042358815848e-17
charisma,8.164042358815848e-17
emotionally,8.153200337090993e-17
